Fusarium_gossypinum_ex_type_FUN_000050	Fusarium_gossypinum_ex_type_FUN_000050	480	1.002E+00	1.000E+00	1.000E+00	0.000E+00
Fusarium_gossypinum_ex_type_FUN_000050	GCA_009755825_FUN_000023	403	2.671E-01	1.581E-01	1.918E-01	3.429E+01
Fusarium_gossypinum_ex_type_FUN_000050	Fusarium_fabacearum_ex_type_FUN_000005	190	4.578E-01	1.659E-01	3.419E-01	1.138E+01
Fusarium_gossypinum_ex_type_FUN_000050	GCA_002233855_FUN_000172	237	3.681E-01	1.685E-01	1.737E-01	2.113E+01
Fusarium_gossypinum_ex_type_FUN_000050	Fusarium_elaeidis_ex_type_FUN_000039	155	5.164E-01	1.449E-01	2.711E-01	8.698E+00
Fusarium_gossypinum_ex_type_FUN_000050	GCA_001703455_FUN_000133	188	2.297E-01	8.859E-02	1.751E-01	1.635E+01
Fusarium_gossypinum_ex_type_FUN_000050	GCA_025267645_FUN_000197	188	1.924E-01	6.528E-02	1.156E-01	1.478E+01
Fusarium_gossypinum_ex_type_FUN_000050	GCA_003315725_FUN_000001	81	2.325E-01	4.798E-02	1.436E-01	1.198E+01
Fusarium_gossypinum_ex_type_FUN_000050	GCA_021018635_FUN_000006	81	2.325E-01	4.798E-02	1.436E-01	1.198E+01
Fusarium_gossypinum_ex_type_FUN_000050	GCA_032206225_FUN_000002	81	2.325E-01	4.798E-02	1.436E-01	1.198E+01
Fusarium_gossypinum_ex_type_FUN_000050	Fusarium_sp_128_FUN_000001	142	2.385E-01	7.380E-02	2.333E-01	1.293E+01
Fusarium_gossypinum_ex_type_FUN_000050	Fola2ENZA_FUN_000005	136	1.456E-01	4.669E-02	9.452E-02	1.303E+01
Fusarium_gossypinum_ex_type_FUN_000050	GCA_002234105_FUN_000094	127	1.616E-01	5.390E-02	9.782E-02	1.504E+01
Fusarium_gossypinum_ex_type_FUN_000050	GCA_025203755_FUN_000017	127	1.616E-01	5.389E-02	9.781E-02	1.504E+01
Fusarium_gossypinum_ex_type_FUN_000050	GCA_001702495_FUN_000036	84	2.359E-01	5.734E-02	1.333E-01	1.444E+01
Fusarium_gossypinum_ex_type_FUN_000050	AJ705_race4_FUN_000001	92	2.901E-01	5.138E-02	6.569E-02	1.122E+01
GCA_025216365_FUN_000025	GCA_025216365_FUN_000025	462	1.002E+00	1.000E+00	1.000E+00	1.808E-02
GCA_025216365_FUN_000025	Fusarium_duoseptatum_ex_type-barcode03_FUN_000086	71	1.810E-01	3.402E-02	1.339E-01	2.687E+01
GCA_025216365_FUN_000025	GCA_016170085_FUN_000003	92	4.699E-01	8.633E-02	2.430E-01	1.506E+01
GCA_025216365_FUN_000025	GCA_009755825_FUN_000023	108	1.618E-01	4.828E-02	5.401E-02	2.478E+01
GCA_025216365_FUN_000025	GCA_020796175_FUN_000007	200	1.356E-01	5.315E-02	8.978E-02	4.370E+01
GCA_025216365_FUN_000025	GCA_019671045_FUN_000019	55	2.873E-01	5.560E-02	9.247E-02	2.015E+01
GCA_025216365_FUN_000025	GCA_003315725_FUN_000001	31	3.470E-01	3.907E-02	1.238E-01	8.415E+00
GCA_025216365_FUN_000025	GCA_021018635_FUN_000006	31	3.470E-01	3.907E-02	1.238E-01	8.415E+00
GCA_025216365_FUN_000025	GCA_032206225_FUN_000002	31	3.470E-01	3.907E-02	1.238E-01	8.415E+00
GCA_025216365_FUN_000025	GCA_001702495_FUN_000036	50	1.777E-01	2.968E-02	7.065E-02	3.098E+01
GCA_025216365_FUN_000025	GCA_002234015_FUN_000043	18	2.416E-01	2.383E-02	6.010E-02	9.245E+00
GCA_025216365_FUN_000025	GCA_019670925_FUN_000002	55	2.935E-01	5.585E-02	9.304E-02	2.017E+01
GCA_025216365_FUN_000025	Fola1ENZA_FUN_000004	9	5.289E-01	1.904E-02	3.540E-02	1.295E+00
GCA_025216365_FUN_000025	Fola4ENZA_FUN_000003	9	5.289E-01	1.904E-02	3.540E-02	1.295E+00
GCA_025216365_FUN_000025	GCA_000260495_FUN_000001	9	5.289E-01	1.904E-02	3.540E-02	1.295E+00
GCA_025216365_FUN_000025	GCA_001702695_FUN_000003	9	5.289E-01	1.904E-02	3.540E-02	1.295E+00
GCA_025216365_FUN_000025	GCA_014843455_FUN_000002	9	5.289E-01	1.904E-02	3.540E-02	1.295E+00
GCA_025216365_FUN_000025	AJ520_race1_FUN_000015	73	1.714E-01	3.364E-02	1.363E-01	2.536E+01
GCA_025216365_FUN_000025	AJ865_race1_FUN_000014	73	1.714E-01	3.364E-02	1.363E-01	2.536E+01
GCA_025216365_FUN_000025	GCA_002234105_FUN_000094	42	1.538E-01	3.514E-02	5.827E-02	1.586E+01
GCA_025216365_FUN_000025	GCA_025203755_FUN_000017	42	1.538E-01	3.514E-02	5.827E-02	1.585E+01
GCA_025216365_FUN_000025	Fusarium_elaeidis_ex_type_FUN_000039	35	2.281E-01	3.885E-02	6.420E-02	9.472E+00
GCA_025216365_FUN_000025	GCA_049307005_FUN_000001	116	1.477E-01	3.175E-02	5.434E-02	3.182E+01
GCA_001702695_FUN_000003	Fola1ENZA_FUN_000004	245	1.004E+00	1.000E+00	1.000E+00	0.000E+00
GCA_001702695_FUN_000003	Fola4ENZA_FUN_000003	245	1.004E+00	1.000E+00	1.000E+00	0.000E+00
GCA_001702695_FUN_000003	GCA_000260495_FUN_000001	245	1.004E+00	1.000E+00	1.000E+00	0.000E+00
GCA_001702695_FUN_000003	GCA_001702695_FUN_000003	245	1.004E+00	1.000E+00	1.000E+00	0.000E+00
GCA_001702695_FUN_000003	GCA_014843455_FUN_000002	245	1.004E+00	1.000E+00	1.000E+00	0.000E+00
GCA_001702695_FUN_000003	Fusarium_phialophorum-barcode15_FUN_000013	134	4.952E-01	2.640E-01	3.779E-01	1.042E+01
GCA_001702695_FUN_000003	GCA_049307005_FUN_000001	72	1.999E-01	8.412E-02	8.387E-02	9.306E+00
GCA_001702695_FUN_000003	AJ705_race4_FUN_000001	130	1.352E-01	7.804E-02	6.186E-02	1.272E+01
GCA_001702695_FUN_000003	GCA_013423235_FUN_000001	22	4.565E-01	5.074E-02	9.344E-02	3.547E+00
GCA_001702695_FUN_000003	AJ520_race1_FUN_000015	37	1.659E-01	4.180E-02	9.593E-02	1.077E+01
GCA_001702695_FUN_000003	AJ865_race1_FUN_000014	37	1.659E-01	4.180E-02	9.593E-02	1.077E+01
GCA_001702695_FUN_000003	GCA_001703455_FUN_000133	94	1.711E-01	6.969E-02	8.135E-02	1.837E+01
GCA_001702695_FUN_000003	GCA_038050555_FUN_000006	58	1.802E-01	5.355E-02	1.249E-01	1.285E+01
