foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_237_JADWMX010000001.1-rna:129	75	1.014E+00	1.000E+00	1.000E+00	2.699E-03
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_237_MALF01000677.1-rna:812	75	1.014E+00	1.000E+00	1.000E+00	2.699E-03
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_214_JAJGYP010000021.1-rna:1731	19	4.633E-01	2.124E-01	4.389E-01	2.200E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_214_JBBJCF010000004.1-rna:810	19	4.633E-01	2.124E-01	4.389E-01	2.200E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_95_JABCQX010000808.1-rna:755	14	7.447E-01	1.796E-01	1.037E-01	7.849E-01
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_95_MALY02000039.1-rna:3107	16	7.527E-01	1.857E-01	1.081E-01	1.215E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_130_JAMSFW010000300.1-rna:471	22	3.350E-01	2.219E-01	1.824E-01	2.312E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_130_contig_2-rna:401	22	3.350E-01	2.219E-01	1.824E-01	2.312E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_158_JACSDM010000017.1-rna:2388	31	3.335E-01	1.808E-01	1.667E-01	6.284E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_342_JAALGP020000018.1-rna:2546	79	2.283E-01	1.902E-01	9.278E-02	1.660E+01
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_342_JABCQX010001113.1-rna:1027	79	2.283E-01	1.902E-01	9.278E-02	1.660E+01
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_385_NJBY01000208.1-rna:337	30	3.919E-01	2.033E-01	2.956E-01	5.843E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_385_NJCU01000213.1-rna:441	30	3.919E-01	2.033E-01	2.956E-01	5.843E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_363_CM111177.1-rna:1227	12	7.170E-01	1.539E-01	1.091E-01	7.738E-01
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_363_CM111217.1-rna:957	12	7.170E-01	1.539E-01	1.091E-01	7.738E-01
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_158_JBMERV010000010.1-rna:260	29	3.110E-01	1.851E-01	1.723E-01	4.974E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_394_JAMSEZ010000216.1-rna:403	13	5.425E-01	1.551E-01	2.104E-01	1.404E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_394_JAMSFW010000041.1-rna:112	13	5.425E-01	1.551E-01	2.104E-01	1.404E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_100_CM008298.1-rna:801	62	2.336E-01	1.492E-01	1.910E-01	9.026E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_100_JADWMX010000012.1-rna:1588	52	2.502E-01	1.787E-01	2.097E-01	9.022E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_82_MALY02000018.1-rna:1911	14	5.060E-01	1.567E-01	1.064E-01	1.306E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_345_JAALGP020000011.1-rna:696	30	3.508E-01	2.332E-01	1.760E-01	3.799E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_345_JABCQX010000760.1-rna:686	30	3.508E-01	2.332E-01	1.760E-01	3.799E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_540_JH650830.1-rna:73	12	5.886E-01	1.293E-01	5.093E-02	2.148E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_82_JH659448.1-rna:386	18	3.558E-01	1.184E-01	8.350E-02	3.821E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_110_JH659520.1-rna:1042	87	1.806E-01	1.742E-01	1.151E-01	1.392E+01
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_81_Fola2_chr9-gene:2152.t1	30	2.350E-01	1.222E-01	1.129E-01	7.535E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_222_RSAI01000015.1-rna:2693	77	2.459E-01	2.226E-01	1.517E-01	1.591E+01
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_52_JAAOON010000007.1-rna:416	25	2.660E-01	1.088E-01	1.405E-01	7.120E+00
foec_2_cluster_237_MALF01000677.1-rna:812	foec_2_cluster_52_JBBJCF010000016.1-rna:2010	25	2.660E-01	1.088E-01	1.405E-01	7.120E+00
